audio_name,dialect,gender,speaker
ViSpeech_02043.mp3,Central,Male,SPK0107
ViSpeech_02044.mp3,Central,Male,SPK0107
ViSpeech_02045.mp3,Central,Male,SPK0107
ViSpeech_02046.mp3,Central,Male,SPK0107
ViSpeech_02047.mp3,Central,Male,SPK0107
ViSpeech_02048.mp3,Central,Female,SPK0108
ViSpeech_02049.mp3,Central,Female,SPK0108
ViSpeech_02050.mp3,Central,Male,SPK0109
ViSpeech_02051.mp3,Central,Male,SPK0109
ViSpeech_02052.mp3,Central,Male,SPK0109
ViSpeech_02053.mp3,Central,Female,SPK0110
ViSpeech_02054.mp3,Central,Female,SPK0110
ViSpeech_02055.mp3,Central,Female,SPK0110
ViSpeech_02056.mp3,Central,Female,SPK0110
ViSpeech_02057.mp3,North,Female,SPK0072
ViSpeech_02058.mp3,North,Female,SPK0072
ViSpeech_02059.mp3,North,Female,SPK0072
ViSpeech_02060.mp3,North,Female,SPK0072
ViSpeech_02061.mp3,North,Female,SPK0072
ViSpeech_02062.mp3,North,Female,SPK0072
ViSpeech_02063.mp3,South,Male,SPK0111
ViSpeech_02064.mp3,South,Male,SPK0111
ViSpeech_02065.mp3,South,Male,SPK0111
ViSpeech_02066.mp3,South,Male,SPK0111
ViSpeech_02067.mp3,South,Male,SPK0111
ViSpeech_02068.mp3,South,Male,SPK0111
ViSpeech_02069.mp3,South,Male,SPK0111
ViSpeech_02070.mp3,South,Male,SPK0111
ViSpeech_02071.mp3,South,Male,SPK0111
ViSpeech_02072.mp3,South,Male,SPK0111
ViSpeech_02073.mp3,South,Female,SPK0112
ViSpeech_02074.mp3,South,Female,SPK0112
ViSpeech_02075.mp3,South,Female,SPK0112
ViSpeech_02076.mp3,South,Female,SPK0112
ViSpeech_02077.mp3,South,Female,SPK0112
ViSpeech_02078.mp3,South,Female,SPK0112
ViSpeech_02079.mp3,South,Female,SPK0112
ViSpeech_02080.mp3,South,Female,SPK0112
ViSpeech_02081.mp3,South,Female,SPK0112
ViSpeech_02082.mp3,South,Female,SPK0112
ViSpeech_02083.mp3,South,Female,SPK0112
ViSpeech_02084.mp3,South,Female,SPK0112
ViSpeech_02085.mp3,South,Female,SPK0112
ViSpeech_02086.mp3,South,Female,SPK0112
ViSpeech_02087.mp3,South,Female,SPK0112
ViSpeech_02088.mp3,South,Female,SPK0112
ViSpeech_02089.mp3,South,Female,SPK0112
ViSpeech_02090.mp3,South,Female,SPK0112
ViSpeech_02091.mp3,South,Female,SPK0112
ViSpeech_02092.mp3,South,Female,SPK0112
ViSpeech_02093.mp3,South,Female,SPK0112
ViSpeech_02094.mp3,South,Female,SPK0112
ViSpeech_02095.mp3,South,Female,SPK0112
ViSpeech_02096.mp3,South,Female,SPK0112
ViSpeech_02097.mp3,South,Female,SPK0112
ViSpeech_02098.mp3,South,Female,SPK0112
ViSpeech_02099.mp3,South,Female,SPK0112
ViSpeech_02100.mp3,South,Female,SPK0112
ViSpeech_02101.mp3,South,Female,SPK0112
ViSpeech_02102.mp3,South,Female,SPK0112
ViSpeech_02103.mp3,South,Female,SPK0112
ViSpeech_02104.mp3,South,Female,SPK0112
ViSpeech_02105.mp3,South,Female,SPK0032
ViSpeech_02106.mp3,South,Female,SPK0032
ViSpeech_02107.mp3,South,Female,SPK0032
ViSpeech_02108.mp3,South,Female,SPK0032
ViSpeech_02109.mp3,South,Female,SPK0032
ViSpeech_02110.mp3,South,Female,SPK0032
ViSpeech_02111.mp3,South,Female,SPK0032
ViSpeech_02112.mp3,South,Female,SPK0032
ViSpeech_02113.mp3,South,Female,SPK0032
ViSpeech_02114.mp3,South,Female,SPK0032
ViSpeech_02115.mp3,South,Female,SPK0032
ViSpeech_02116.mp3,South,Female,SPK0032
ViSpeech_02117.mp3,North,Male,SPK0113
ViSpeech_02118.mp3,North,Male,SPK0113
ViSpeech_02119.mp3,North,Male,SPK0113
ViSpeech_02120.mp3,North,Male,SPK0113
ViSpeech_02121.mp3,North,Male,SPK0113
ViSpeech_02122.mp3,North,Male,SPK0113
ViSpeech_02123.mp3,North,Male,SPK0113
ViSpeech_02124.mp3,North,Male,SPK0113
ViSpeech_02125.mp3,North,Male,SPK0113
ViSpeech_02126.mp3,North,Male,SPK0113
ViSpeech_02127.mp3,North,Male,SPK0113
ViSpeech_02128.mp3,North,Male,SPK0113
ViSpeech_02129.mp3,North,Male,SPK0113
ViSpeech_02130.mp3,North,Male,SPK0113
ViSpeech_02131.mp3,North,Male,SPK0113
ViSpeech_02132.mp3,North,Male,SPK0113
ViSpeech_02133.mp3,North,Male,SPK0113
ViSpeech_02134.mp3,South,Female,SPK0114
ViSpeech_02135.mp3,South,Female,SPK0114
ViSpeech_02136.mp3,South,Female,SPK0114
ViSpeech_02137.mp3,South,Female,SPK0114
ViSpeech_02138.mp3,South,Female,SPK0114
ViSpeech_02139.mp3,South,Female,SPK0114
ViSpeech_02140.mp3,South,Female,SPK0114
ViSpeech_02141.mp3,South,Female,SPK0114
ViSpeech_02142.mp3,South,Female,SPK0114
ViSpeech_02143.mp3,South,Female,SPK0114
ViSpeech_02144.mp3,South,Female,SPK0114
ViSpeech_02145.mp3,South,Female,SPK0114
ViSpeech_02146.mp3,South,Female,SPK0114
ViSpeech_02147.mp3,South,Female,SPK0114
ViSpeech_02148.mp3,South,Female,SPK0114
ViSpeech_02149.mp3,South,Female,SPK0114
ViSpeech_02150.mp3,South,Female,SPK0114
ViSpeech_02151.mp3,South,Female,SPK0114
ViSpeech_02152.mp3,South,Female,SPK0114
ViSpeech_02153.mp3,South,Female,SPK0114
ViSpeech_02154.mp3,South,Female,SPK0114
ViSpeech_02155.mp3,South,Female,SPK0114
ViSpeech_02156.mp3,South,Female,SPK0114
ViSpeech_02157.mp3,South,Female,SPK0114
ViSpeech_02158.mp3,South,Female,SPK0114
ViSpeech_02159.mp3,South,Female,SPK0114
ViSpeech_02160.mp3,South,Female,SPK0114
ViSpeech_02161.mp3,South,Female,SPK0114
ViSpeech_02162.mp3,South,Female,SPK0114
ViSpeech_02163.mp3,South,Female,SPK0114
ViSpeech_02164.mp3,South,Female,SPK0114
ViSpeech_02165.mp3,South,Female,SPK0114
ViSpeech_02166.mp3,North,Male,SPK0115
ViSpeech_02167.mp3,North,Male,SPK0115
ViSpeech_02168.mp3,North,Male,SPK0115
ViSpeech_02169.mp3,North,Male,SPK0115
ViSpeech_02170.mp3,North,Male,SPK0115
ViSpeech_02171.mp3,North,Male,SPK0115
ViSpeech_02172.mp3,North,Male,SPK0115
ViSpeech_02173.mp3,North,Male,SPK0115
ViSpeech_02174.mp3,North,Male,SPK0115
ViSpeech_02175.mp3,North,Male,SPK0115
ViSpeech_02176.mp3,North,Male,SPK0115
ViSpeech_02177.mp3,North,Male,SPK0115
ViSpeech_02178.mp3,North,Male,SPK0115
ViSpeech_02179.mp3,North,Male,SPK0115
ViSpeech_02180.mp3,North,Male,SPK0115
ViSpeech_02181.mp3,North,Male,SPK0115
ViSpeech_02182.mp3,North,Male,SPK0115
ViSpeech_02183.mp3,North,Male,SPK0115
ViSpeech_02184.mp3,North,Male,SPK0115
ViSpeech_02185.mp3,North,Male,SPK0115
ViSpeech_02186.mp3,North,Male,SPK0115
ViSpeech_02187.mp3,North,Male,SPK0115
ViSpeech_02188.mp3,North,Male,SPK0115
ViSpeech_02189.mp3,South,Male,SPK0116
ViSpeech_02190.mp3,South,Male,SPK0116
ViSpeech_02191.mp3,South,Male,SPK0116
ViSpeech_02192.mp3,South,Male,SPK0116
ViSpeech_02193.mp3,South,Male,SPK0116
ViSpeech_02194.mp3,South,Male,SPK0116
ViSpeech_02195.mp3,South,Male,SPK0116
ViSpeech_02196.mp3,South,Male,SPK0116
ViSpeech_02197.mp3,South,Male,SPK0116
ViSpeech_02198.mp3,South,Male,SPK0116
ViSpeech_02199.mp3,South,Male,SPK0116
ViSpeech_02200.mp3,South,Male,SPK0116
ViSpeech_02201.mp3,South,Male,SPK0116
ViSpeech_02202.mp3,South,Male,SPK0116
ViSpeech_02203.mp3,South,Male,SPK0116
ViSpeech_02204.mp3,South,Male,SPK0116
ViSpeech_02205.mp3,South,Male,SPK0116
ViSpeech_02206.mp3,South,Male,SPK0116
ViSpeech_02207.mp3,South,Male,SPK0116
ViSpeech_02208.mp3,South,Male,SPK0116
ViSpeech_02209.mp3,South,Male,SPK0116
ViSpeech_02210.mp3,South,Male,SPK0116
ViSpeech_02211.mp3,South,Male,SPK0116
ViSpeech_02212.mp3,South,Male,SPK0116
ViSpeech_02213.mp3,South,Male,SPK0116
ViSpeech_02214.mp3,South,Male,SPK0116
ViSpeech_02215.mp3,South,Male,SPK0116
ViSpeech_02216.mp3,South,Male,SPK0116
ViSpeech_02217.mp3,South,Male,SPK0116
ViSpeech_02218.mp3,South,Male,SPK0116
ViSpeech_02219.mp3,South,Male,SPK0116
ViSpeech_02220.mp3,South,Male,SPK0116
ViSpeech_02221.mp3,South,Male,SPK0116
ViSpeech_02222.mp3,South,Male,SPK0116
ViSpeech_02223.mp3,South,Male,SPK0116
ViSpeech_02224.mp3,South,Male,SPK0116
ViSpeech_02225.mp3,South,Male,SPK0116
ViSpeech_02226.mp3,North,Female,SPK0117
ViSpeech_02227.mp3,North,Female,SPK0117
ViSpeech_02228.mp3,North,Female,SPK0117
ViSpeech_02229.mp3,North,Female,SPK0117
ViSpeech_02230.mp3,North,Female,SPK0117
ViSpeech_02231.mp3,North,Female,SPK0117
ViSpeech_02232.mp3,North,Female,SPK0117
ViSpeech_02233.mp3,North,Female,SPK0117
ViSpeech_02234.mp3,North,Female,SPK0117
ViSpeech_02235.mp3,North,Female,SPK0117
ViSpeech_02236.mp3,North,Female,SPK0117
ViSpeech_02237.mp3,North,Female,SPK0117
ViSpeech_02238.mp3,South,Male,SPK0118
ViSpeech_02239.mp3,South,Male,SPK0118
ViSpeech_02240.mp3,South,Male,SPK0118
ViSpeech_02241.mp3,South,Male,SPK0118
ViSpeech_02242.mp3,South,Male,SPK0118
ViSpeech_02243.mp3,South,Male,SPK0118
ViSpeech_02244.mp3,South,Male,SPK0118
ViSpeech_02245.mp3,South,Male,SPK0118
ViSpeech_02246.mp3,South,Male,SPK0118
ViSpeech_02247.mp3,South,Male,SPK0118
ViSpeech_02248.mp3,South,Male,SPK0118
ViSpeech_02249.mp3,South,Male,SPK0118
ViSpeech_02250.mp3,South,Male,SPK0118
ViSpeech_02251.mp3,South,Male,SPK0118
ViSpeech_02252.mp3,South,Male,SPK0118
ViSpeech_02253.mp3,South,Male,SPK0118
ViSpeech_02254.mp3,South,Male,SPK0118
ViSpeech_02255.mp3,South,Male,SPK0118
ViSpeech_02256.mp3,South,Male,SPK0118
ViSpeech_02257.mp3,South,Male,SPK0118
ViSpeech_02258.mp3,South,Male,SPK0118
ViSpeech_02259.mp3,South,Male,SPK0118
ViSpeech_02260.mp3,South,Male,SPK0118
ViSpeech_02261.mp3,South,Male,SPK0118
ViSpeech_02262.mp3,South,Male,SPK0118
ViSpeech_02263.mp3,South,Male,SPK0118
ViSpeech_02264.mp3,South,Male,SPK0118
ViSpeech_02265.mp3,South,Male,SPK0118
ViSpeech_02266.mp3,South,Male,SPK0118
ViSpeech_02267.mp3,South,Male,SPK0118
ViSpeech_02268.mp3,South,Male,SPK0118
ViSpeech_02269.mp3,South,Male,SPK0118
ViSpeech_02270.mp3,South,Male,SPK0118
ViSpeech_02271.mp3,South,Male,SPK0118
ViSpeech_02272.mp3,South,Male,SPK0118
ViSpeech_02273.mp3,South,Male,SPK0118
ViSpeech_02274.mp3,South,Male,SPK0118
ViSpeech_02275.mp3,South,Male,SPK0118
ViSpeech_02276.mp3,South,Male,SPK0118
ViSpeech_02277.mp3,South,Male,SPK0118
ViSpeech_02278.mp3,South,Male,SPK0118
ViSpeech_02279.mp3,South,Male,SPK0118
ViSpeech_02280.mp3,South,Male,SPK0118
ViSpeech_02281.mp3,South,Male,SPK0118
ViSpeech_02282.mp3,South,Male,SPK0118
ViSpeech_02283.mp3,South,Male,SPK0118
ViSpeech_02284.mp3,South,Male,SPK0118
ViSpeech_02285.mp3,South,Male,SPK0118
ViSpeech_02286.mp3,South,Male,SPK0118
ViSpeech_02287.mp3,South,Male,SPK0118
ViSpeech_02288.mp3,South,Male,SPK0118
ViSpeech_02289.mp3,South,Male,SPK0118
ViSpeech_02290.mp3,South,Male,SPK0118
ViSpeech_02291.mp3,South,Male,SPK0118
ViSpeech_02292.mp3,South,Male,SPK0118
ViSpeech_02293.mp3,South,Male,SPK0118
ViSpeech_02294.mp3,South,Male,SPK0118
ViSpeech_02295.mp3,South,Female,SPK0119
ViSpeech_02296.mp3,South,Female,SPK0119
ViSpeech_02297.mp3,South,Female,SPK0119
ViSpeech_02298.mp3,South,Female,SPK0119
ViSpeech_02299.mp3,South,Female,SPK0119
ViSpeech_02300.mp3,South,Female,SPK0119
ViSpeech_02301.mp3,South,Female,SPK0119
ViSpeech_02302.mp3,South,Female,SPK0119
ViSpeech_02303.mp3,South,Female,SPK0119
ViSpeech_02304.mp3,South,Female,SPK0119
ViSpeech_02305.mp3,South,Female,SPK0119
ViSpeech_02306.mp3,South,Female,SPK0119
ViSpeech_02307.mp3,South,Female,SPK0119
ViSpeech_02308.mp3,South,Female,SPK0119
ViSpeech_02309.mp3,South,Female,SPK0119
ViSpeech_02310.mp3,South,Female,SPK0119
ViSpeech_02311.mp3,South,Female,SPK0119
ViSpeech_02312.mp3,South,Female,SPK0119
ViSpeech_02313.mp3,South,Female,SPK0119
ViSpeech_02314.mp3,South,Female,SPK0119
ViSpeech_02315.mp3,South,Female,SPK0119
ViSpeech_02316.mp3,South,Female,SPK0119
ViSpeech_02317.mp3,South,Female,SPK0119
ViSpeech_02318.mp3,North,Female,SPK0120
ViSpeech_02319.mp3,North,Female,SPK0120
ViSpeech_02320.mp3,North,Female,SPK0120
ViSpeech_02321.mp3,North,Female,SPK0120
ViSpeech_02322.mp3,North,Female,SPK0120
ViSpeech_02323.mp3,North,Female,SPK0120
ViSpeech_02324.mp3,North,Female,SPK0120
ViSpeech_02325.mp3,North,Female,SPK0120
ViSpeech_02326.mp3,North,Female,SPK0120
ViSpeech_02327.mp3,North,Female,SPK0120
ViSpeech_02328.mp3,North,Female,SPK0120
ViSpeech_02329.mp3,North,Female,SPK0120
ViSpeech_02330.mp3,North,Female,SPK0120
ViSpeech_02331.mp3,North,Female,SPK0120
ViSpeech_02332.mp3,North,Female,SPK0120
ViSpeech_02333.mp3,North,Female,SPK0120
ViSpeech_02334.mp3,North,Female,SPK0120
ViSpeech_02335.mp3,North,Female,SPK0120
ViSpeech_02336.mp3,North,Female,SPK0120
ViSpeech_02337.mp3,North,Female,SPK0120
ViSpeech_02338.mp3,North,Female,SPK0120
ViSpeech_02339.mp3,North,Female,SPK0120
ViSpeech_02340.mp3,North,Female,SPK0120
ViSpeech_02341.mp3,North,Female,SPK0120
ViSpeech_02342.mp3,North,Female,SPK0120
ViSpeech_02343.mp3,North,Female,SPK0120
ViSpeech_02344.mp3,North,Female,SPK0120
ViSpeech_02345.mp3,North,Female,SPK0120
ViSpeech_02346.mp3,North,Female,SPK0120
ViSpeech_02347.mp3,North,Female,SPK0120
ViSpeech_02348.mp3,North,Female,SPK0120
ViSpeech_02349.mp3,North,Female,SPK0120
ViSpeech_02350.mp3,North,Female,SPK0120
ViSpeech_02351.mp3,South,Male,SPK0121
ViSpeech_02352.mp3,South,Male,SPK0121
ViSpeech_02353.mp3,South,Male,SPK0121
ViSpeech_02354.mp3,South,Male,SPK0121
ViSpeech_02355.mp3,South,Male,SPK0121
ViSpeech_02356.mp3,South,Male,SPK0121
ViSpeech_02357.mp3,South,Male,SPK0121
ViSpeech_02358.mp3,South,Male,SPK0121
ViSpeech_02359.mp3,South,Male,SPK0121
ViSpeech_02360.mp3,South,Male,SPK0121
ViSpeech_02361.mp3,South,Male,SPK0121
ViSpeech_02362.mp3,South,Male,SPK0121
ViSpeech_02363.mp3,South,Male,SPK0121
ViSpeech_02364.mp3,South,Male,SPK0121
ViSpeech_02365.mp3,South,Male,SPK0121
ViSpeech_02366.mp3,South,Male,SPK0121
ViSpeech_02367.mp3,South,Male,SPK0121
ViSpeech_02368.mp3,South,Male,SPK0121
ViSpeech_02369.mp3,South,Male,SPK0121
ViSpeech_02370.mp3,North,Female,SPK0008
ViSpeech_02371.mp3,North,Female,SPK0008
ViSpeech_02372.mp3,North,Female,SPK0008
ViSpeech_02373.mp3,South,Male,SPK0122
ViSpeech_02374.mp3,South,Male,SPK0122
ViSpeech_02375.mp3,South,Male,SPK0122
ViSpeech_02376.mp3,South,Male,SPK0122
ViSpeech_02377.mp3,South,Male,SPK0122
ViSpeech_02378.mp3,South,Male,SPK0122
ViSpeech_02379.mp3,South,Male,SPK0122
ViSpeech_02380.mp3,South,Male,SPK0122
ViSpeech_02381.mp3,South,Male,SPK0122
ViSpeech_02382.mp3,South,Male,SPK0122
ViSpeech_02383.mp3,South,Male,SPK0122
ViSpeech_02384.mp3,South,Male,SPK0122
ViSpeech_02385.mp3,South,Male,SPK0122
ViSpeech_02386.mp3,South,Male,SPK0122
ViSpeech_02387.mp3,South,Male,SPK0122
ViSpeech_02388.mp3,South,Male,SPK0122
ViSpeech_02389.mp3,South,Female,SPK0123
ViSpeech_02390.mp3,South,Female,SPK0123
ViSpeech_02391.mp3,South,Female,SPK0123
ViSpeech_02392.mp3,South,Female,SPK0123
ViSpeech_02393.mp3,South,Female,SPK0123
ViSpeech_02394.mp3,South,Female,SPK0123
ViSpeech_02395.mp3,South,Female,SPK0123
ViSpeech_02396.mp3,South,Female,SPK0123
ViSpeech_02397.mp3,South,Female,SPK0123
ViSpeech_02398.mp3,South,Female,SPK0123
ViSpeech_02399.mp3,South,Female,SPK0123
ViSpeech_02400.mp3,South,Female,SPK0123
ViSpeech_02401.mp3,South,Female,SPK0123
ViSpeech_02402.mp3,South,Female,SPK0123
ViSpeech_02403.mp3,South,Female,SPK0123
ViSpeech_02404.mp3,South,Female,SPK0123
ViSpeech_02405.mp3,South,Female,SPK0123
ViSpeech_02406.mp3,South,Female,SPK0123
ViSpeech_02407.mp3,South,Female,SPK0123
ViSpeech_02408.mp3,South,Female,SPK0123
ViSpeech_02409.mp3,South,Female,SPK0123
ViSpeech_02410.mp3,South,Female,SPK0123
ViSpeech_02411.mp3,South,Female,SPK0123
ViSpeech_02412.mp3,South,Female,SPK0123
ViSpeech_02413.mp3,South,Female,SPK0123
ViSpeech_02414.mp3,North,Male,SPK0124
ViSpeech_02415.mp3,North,Male,SPK0124
ViSpeech_02416.mp3,North,Male,SPK0124
ViSpeech_02417.mp3,North,Male,SPK0125
ViSpeech_02418.mp3,North,Male,SPK0125
ViSpeech_02419.mp3,North,Male,SPK0125
ViSpeech_02420.mp3,North,Male,SPK0125
ViSpeech_02421.mp3,North,Male,SPK0125
ViSpeech_02422.mp3,North,Male,SPK0125
ViSpeech_02423.mp3,North,Male,SPK0125
ViSpeech_02424.mp3,North,Male,SPK0125
ViSpeech_02425.mp3,North,Male,SPK0126
ViSpeech_02426.mp3,North,Male,SPK0126
ViSpeech_02427.mp3,North,Male,SPK0126
ViSpeech_02428.mp3,North,Female,SPK0127
ViSpeech_02429.mp3,North,Female,SPK0127
ViSpeech_02430.mp3,North,Female,SPK0127
ViSpeech_02431.mp3,North,Female,SPK0127
ViSpeech_02432.mp3,North,Female,SPK0127
ViSpeech_02433.mp3,North,Female,SPK0127
ViSpeech_02434.mp3,North,Female,SPK0127
ViSpeech_02435.mp3,North,Female,SPK0127
ViSpeech_02436.mp3,North,Female,SPK0127
ViSpeech_02437.mp3,North,Female,SPK0127
ViSpeech_02438.mp3,North,Female,SPK0127
ViSpeech_02439.mp3,North,Female,SPK0127
ViSpeech_02440.mp3,North,Female,SPK0127
ViSpeech_02441.mp3,North,Female,SPK0127
ViSpeech_02442.mp3,North,Female,SPK0127
ViSpeech_02443.mp3,North,Female,SPK0127
ViSpeech_02444.mp3,North,Female,SPK0127
ViSpeech_02445.mp3,North,Female,SPK0127
ViSpeech_02446.mp3,North,Female,SPK0127
ViSpeech_02447.mp3,North,Female,SPK0127
ViSpeech_02448.mp3,North,Female,SPK0127
ViSpeech_02449.mp3,North,Female,SPK0127
ViSpeech_02450.mp3,North,Female,SPK0127
ViSpeech_02451.mp3,North,Female,SPK0127
ViSpeech_02452.mp3,North,Female,SPK0127
ViSpeech_02453.mp3,North,Female,SPK0127
ViSpeech_02454.mp3,North,Female,SPK0127
ViSpeech_02455.mp3,North,Female,SPK0127
ViSpeech_02456.mp3,North,Female,SPK0127
ViSpeech_02457.mp3,North,Female,SPK0127
ViSpeech_02458.mp3,North,Female,SPK0127
ViSpeech_02459.mp3,North,Female,SPK0128
ViSpeech_02460.mp3,North,Female,SPK0128
ViSpeech_02461.mp3,North,Female,SPK0128
ViSpeech_02462.mp3,North,Female,SPK0128
ViSpeech_02463.mp3,North,Female,SPK0128
ViSpeech_02464.mp3,North,Female,SPK0128
ViSpeech_02465.mp3,North,Female,SPK0128
ViSpeech_02466.mp3,North,Female,SPK0128
ViSpeech_02467.mp3,North,Female,SPK0128
ViSpeech_02468.mp3,North,Female,SPK0128
ViSpeech_02469.mp3,North,Female,SPK0128
ViSpeech_02470.mp3,North,Female,SPK0128
ViSpeech_02471.mp3,North,Female,SPK0128
ViSpeech_02472.mp3,North,Female,SPK0128
ViSpeech_02473.mp3,North,Female,SPK0128
ViSpeech_02474.mp3,North,Female,SPK0128
ViSpeech_02475.mp3,North,Female,SPK0128
ViSpeech_02476.mp3,North,Female,SPK0128
ViSpeech_02477.mp3,North,Female,SPK0128
ViSpeech_02478.mp3,North,Female,SPK0128
ViSpeech_02479.mp3,North,Female,SPK0128
ViSpeech_02480.mp3,North,Female,SPK0128
ViSpeech_02481.mp3,North,Female,SPK0128
ViSpeech_02482.mp3,North,Female,SPK0128
ViSpeech_02483.mp3,North,Female,SPK0128
ViSpeech_02484.mp3,North,Female,SPK0128
ViSpeech_02485.mp3,North,Female,SPK0128
ViSpeech_02486.mp3,North,Female,SPK0128
ViSpeech_02487.mp3,South,Female,SPK0078
ViSpeech_02488.mp3,South,Female,SPK0078
ViSpeech_02489.mp3,South,Female,SPK0078
ViSpeech_02490.mp3,South,Female,SPK0078
ViSpeech_02491.mp3,South,Female,SPK0078
ViSpeech_02492.mp3,South,Female,SPK0078
ViSpeech_02493.mp3,South,Female,SPK0078
ViSpeech_02494.mp3,South,Female,SPK0078
ViSpeech_02495.mp3,South,Female,SPK0078
ViSpeech_02496.mp3,South,Female,SPK0078
ViSpeech_02497.mp3,South,Female,SPK0078
ViSpeech_02498.mp3,South,Female,SPK0078
ViSpeech_02499.mp3,South,Female,SPK0078
ViSpeech_02500.mp3,South,Female,SPK0078
ViSpeech_02501.mp3,South,Female,SPK0078
ViSpeech_02502.mp3,Central,Male,SPK0129
ViSpeech_02503.mp3,Central,Male,SPK0129
ViSpeech_02504.mp3,Central,Male,SPK0129
ViSpeech_02505.mp3,Central,Male,SPK0129
ViSpeech_02506.mp3,Central,Male,SPK0129
ViSpeech_02507.mp3,Central,Male,SPK0129
ViSpeech_02508.mp3,Central,Male,SPK0129
ViSpeech_02509.mp3,Central,Male,SPK0129
ViSpeech_02510.mp3,Central,Male,SPK0129
ViSpeech_02511.mp3,Central,Male,SPK0129
ViSpeech_02512.mp3,Central,Male,SPK0129
ViSpeech_02513.mp3,Central,Male,SPK0129
ViSpeech_02514.mp3,Central,Male,SPK0129
ViSpeech_02515.mp3,South,Male,SPK0130
ViSpeech_02516.mp3,South,Male,SPK0130
ViSpeech_02517.mp3,South,Male,SPK0130
ViSpeech_02518.mp3,South,Male,SPK0130
ViSpeech_02519.mp3,South,Male,SPK0130
ViSpeech_02520.mp3,South,Male,SPK0130
ViSpeech_02521.mp3,South,Male,SPK0130
ViSpeech_02522.mp3,South,Male,SPK0130
ViSpeech_02523.mp3,South,Male,SPK0130
ViSpeech_02524.mp3,South,Male,SPK0130
ViSpeech_02525.mp3,South,Male,SPK0130
ViSpeech_02526.mp3,South,Male,SPK0130
ViSpeech_02527.mp3,South,Male,SPK0130
ViSpeech_02528.mp3,South,Male,SPK0130
ViSpeech_02529.mp3,South,Male,SPK0130
ViSpeech_02530.mp3,South,Male,SPK0130
ViSpeech_02531.mp3,South,Male,SPK0130
ViSpeech_02532.mp3,South,Male,SPK0130
ViSpeech_02533.mp3,South,Male,SPK0130
ViSpeech_02534.mp3,South,Male,SPK0130
ViSpeech_02535.mp3,South,Male,SPK0130
ViSpeech_02536.mp3,South,Male,SPK0130
ViSpeech_02537.mp3,South,Male,SPK0130
ViSpeech_02538.mp3,South,Male,SPK0130
ViSpeech_02539.mp3,South,Male,SPK0130
ViSpeech_02540.mp3,South,Male,SPK0130
ViSpeech_02541.mp3,North,Male,SPK0131
ViSpeech_02542.mp3,North,Male,SPK0131
ViSpeech_02543.mp3,North,Male,SPK0131
ViSpeech_02544.mp3,North,Male,SPK0131
ViSpeech_02545.mp3,North,Male,SPK0131
ViSpeech_02546.mp3,North,Male,SPK0131
ViSpeech_02547.mp3,North,Male,SPK0131
ViSpeech_02548.mp3,North,Male,SPK0131
ViSpeech_02549.mp3,North,Male,SPK0131
ViSpeech_02550.mp3,North,Male,SPK0131
ViSpeech_02551.mp3,North,Male,SPK0131
ViSpeech_02552.mp3,North,Male,SPK0131
ViSpeech_02553.mp3,North,Male,SPK0131
ViSpeech_02554.mp3,North,Male,SPK0131
ViSpeech_02555.mp3,North,Male,SPK0131
ViSpeech_02556.mp3,North,Male,SPK0131
ViSpeech_02557.mp3,North,Male,SPK0131
ViSpeech_02558.mp3,North,Male,SPK0131
ViSpeech_02559.mp3,North,Male,SPK0131
ViSpeech_02560.mp3,North,Male,SPK0131
ViSpeech_02561.mp3,North,Male,SPK0131
ViSpeech_02562.mp3,North,Male,SPK0131
ViSpeech_02563.mp3,North,Male,SPK0131
ViSpeech_02564.mp3,North,Male,SPK0131
ViSpeech_02565.mp3,North,Male,SPK0131
ViSpeech_02566.mp3,North,Male,SPK0131
ViSpeech_02567.mp3,North,Female,SPK0132
ViSpeech_02568.mp3,North,Female,SPK0132
ViSpeech_02569.mp3,North,Female,SPK0132
ViSpeech_02570.mp3,North,Female,SPK0132
ViSpeech_02571.mp3,North,Female,SPK0132
ViSpeech_02572.mp3,North,Female,SPK0132
ViSpeech_02573.mp3,North,Female,SPK0132
ViSpeech_02574.mp3,North,Female,SPK0132
ViSpeech_02575.mp3,North,Female,SPK0132
ViSpeech_02576.mp3,North,Female,SPK0132
ViSpeech_02577.mp3,North,Female,SPK0132
ViSpeech_02578.mp3,North,Female,SPK0132
ViSpeech_02579.mp3,North,Female,SPK0132
ViSpeech_02580.mp3,North,Female,SPK0132
ViSpeech_02581.mp3,North,Female,SPK0132
ViSpeech_02582.mp3,North,Female,SPK0132
ViSpeech_02583.mp3,North,Female,SPK0132
ViSpeech_02584.mp3,North,Female,SPK0132
ViSpeech_02585.mp3,North,Female,SPK0132
ViSpeech_02586.mp3,North,Female,SPK0132
ViSpeech_02587.mp3,North,Female,SPK0132
ViSpeech_02588.mp3,North,Female,SPK0132
ViSpeech_02589.mp3,North,Female,SPK0132
ViSpeech_02590.mp3,North,Female,SPK0132
ViSpeech_02591.mp3,North,Male,SPK0133
ViSpeech_02592.mp3,Central,Male,SPK0134
ViSpeech_02593.mp3,Central,Male,SPK0134
ViSpeech_02594.mp3,South,Female,SPK0135
ViSpeech_02595.mp3,South,Female,SPK0135
ViSpeech_02596.mp3,South,Female,SPK0135
ViSpeech_02597.mp3,South,Female,SPK0135
ViSpeech_02598.mp3,South,Female,SPK0135
ViSpeech_02599.mp3,South,Female,SPK0135
ViSpeech_02600.mp3,South,Female,SPK0135
